ID_compra,ID_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
5524,5032,Boa Vista,Roraima,Norte,45,Feminino,Não,10
2480,9665,Recife,Pernambuco,Nordeste,50,Masculino,Não,7
259,7745,Boa Vista,Roraima,Norte,44,Masculino,Não,7
2923,9431,João Pessoa,Paraíba,Nordeste,47,Feminino,Não,8
4991,4225,Boa Vista,Roraima,Norte,47,Feminino,Não,9
5532,9068,Boa Vista,Roraima,Norte,38,Feminino,Sim,10
1390,6698,Uberlândia,Minas Gerais,Sudeste,27,Masculino,Não,10
5072,2499,Boa Vista,Roraima,Norte,31,Masculino,Sim,10
1493,4637,Boa Vista,Roraima,Norte,33,Masculino,Sim,10
2333,5153,Rio de Janeiro,Rio de Janeiro,Sudeste,36,Masculino,Sim,3
4923,9719,Boa Vista,Roraima,Norte,32,Feminino,Sim,8
6094,7047,Boa Vista,Roraima,Norte,18,Masculino,Sim,7
1482,5817,Boa Vista,Roraima,Norte,40,Feminino,Sim,9
4595,9304,Boa Vista,Roraima,Norte,38,Masculino,Sim,8
1810,3744,Boa Vista,Roraima,Norte,57,Feminino,Não,9
1749,8569,Boa Vista,Roraima,Norte,48,Feminino,Não,9
4960,4893,Rio de Janeiro,Rio de Janeiro,Sudeste,44,Feminino,Não,9
1723,1669,Boa Vista,Roraima,Norte,56,Feminino,Não,9
5878,8480,Natal,Rio Grande do Norte,Nordeste,44,Masculino,Não,10
4719,8105,Boa Vista,Roraima,Norte,32,Feminino,Sim,10
2609,7324,Curitiba,Paraná,Sul,42,Feminino,Não,8
5306,3741,Boa Vista,Roraima,Norte,32,Feminino,Não,8
1815,6112,Boa Vista,Roraima,Norte,27,Masculino,Sim,10
596,4660,Rio de Janeiro,Rio de Janeiro,Sudeste,49,Masculino,Não,9
3236,6936,Betim,Minas Gerais,Sudeste,45,Feminino,Não,10
878,8586,Natal,Rio Grande do Norte,Nordeste,40,Feminino,Sim,9
1601,9518,Recife,Pernambuco,Nordeste,40,Feminino,Sim,8
5270,1648,Teresina,Piauí,Nordeste,29,Feminino,Sim,9
2762,9247,João Pessoa,Paraíba,Nordeste,42,Feminino,Não,7
2365,4592,Betim,Minas Gerais,Sudeste,38,Masculino,Não,9
793,2454,Salvador,Bahia,Nordeste,41,Feminino,Não,7
5102,8168,Betim,Minas Gerais,Sudeste,25,Masculino,Não,7
528,1380,São Paulo,São Paulo,Sudeste,50,Masculino,Não,9
3664,7309,Betim,Minas Gerais,Sudeste,37,Feminino,Sim,9
4600,3980,Belo Horizonte,Minas Gerais,Sudeste,37,Feminino,Sim,9
1890,2746,São Paulo,São Paulo,Sudeste,28,Feminino,Sim,7
3536,2249,Recife,Pernambuco,Nordeste,18,Masculino,Sim,7
4877,8420,Betim,Minas Gerais,Sudeste,48,Feminino,Não,9
1247,2710,Betim,Minas Gerais,Sudeste,52,Feminino,Não,7
5058,5611,Porto Alegre,Rio Grande do Sul,Sul,50,Feminino,Não,9
1873,5069,Betim,Minas Gerais,Sudeste,48,Feminino,Não,7
4063,1812,São Paulo,São Paulo,Sudeste,27,Masculino,Sim,8
5654,8293,Natal,Rio Grande do Norte,Nordeste,49,Feminino,Não,7
569,7761,Betim,Minas Gerais,Sudeste,52,Feminino,Não,9
2275,9009,Betim,Minas Gerais,Sudeste,47,Masculino,Não,9
4144,8920,Betim,Minas Gerais,Sudeste,33,Feminino,Não,7
1799,8248,Natal,Rio Grande do Norte,Nordeste,45,Feminino,Não,4
1068,9347,Recife,Pernambuco,Nordeste,46,Masculino,Não,9
2292,3564,Salvador,Bahia,Nordeste,18,Masculino,Sim,9
567,3119,Betim,Minas Gerais,Sudeste,18,Masculino,Sim,0
2444,7748,Santo André,São Paulo,Sudeste,46,Feminino,Não,7
5604,8551,Natal,Rio Grande do Norte,Nordeste,31,Feminino,Não,10
5655,6647,Betim,Minas Gerais,Sudeste,45,Feminino,Não,9
3629,4995,Betim,Minas Gerais,Sudeste,36,Feminino,Sim,10
3608,9380,Betim,Minas Gerais,Sudeste,34,Feminino,Sim,8
3961,3030,Betim,Minas Gerais,Sudeste,67,Masculino,Não,9
4560,4231,Belo Horizonte,Minas Gerais,Sudeste,32,Masculino,Sim,7
303,3967,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,Sim,9
4801,8827,Curitiba,Paraná,Sul,37,Feminino,Não,9
5244,3782,Belo Horizonte,Minas Gerais,Sudeste,24,Masculino,Sim,10
2477,7384,Campinas,São Paulo,Sudeste,28,Masculino,Sim,10
4702,2129,Recife,Pernambuco,Nordeste,32,Feminino,Não,9
956,5947,Porto Alegre,Rio Grande do Sul,Sul,21,Feminino,Sim,8
3390,7018,Betim,Minas Gerais,Sudeste,41,Feminino,Não,9
2039,4813,Rio de Janeiro,Rio de Janeiro,Sudeste,41,Masculino,Não,10
5399,9090,João Pessoa,Paraíba,Nordeste,29,Masculino,Sim,8
5923,1603,São Paulo,São Paulo,Sudeste,47,Feminino,Não,9
1453,3909,Belo Horizonte,Minas Gerais,Sudeste,44,Masculino,Não,7
3064,3716,Betim,Minas Gerais,Sudeste,22,Masculino,Sim,9
5872,2531,Betim,Minas Gerais,Sudeste,48,Feminino,Não,7
2627,1864,Betim,Minas Gerais,Sudeste,41,Feminino,Não,8
1938,4732,Betim,Minas Gerais,Sudeste,28,Feminino,Sim,10
987,2131,São Paulo,São Paulo,Sudeste,52,Masculino,Não,9
4314,4101,Belo Horizonte,Minas Gerais,Sudeste,46,Feminino,Não,8
2501,1836,Betim,Minas Gerais,Sudeste,32,Feminino,Sim,9
2059,7724,Campinas,São Paulo,Sudeste,35,Feminino,Sim,8
1460,6962,Betim,Minas Gerais,Sudeste,34,Feminino,Não,10
4073,4231,Belo Horizonte,Minas Gerais,Sudeste,32,Masculino,Sim,9
1599,3592,Salvador,Bahia,Nordeste,28,Feminino,Não,9
3823,9488,Maringá,Paraná,Sul,36,Feminino,Sim,9
5265,1329,São Paulo,São Paulo,Sudeste,33,Feminino,Não,8
356,8769,Natal,Rio Grande do Norte,Nordeste,47,Feminino,Não,9
3656,5812,Fortaleza,Ceará,Nordeste,43,Masculino,Não,9
5755,2896,Maringá,Paraná,Sul,46,Masculino,Não,8
3692,2516,São Paulo,São Paulo,Sudeste,43,Masculino,Não,7
645,2756,Maringá,Paraná,Sul,45,Masculino,Não,9
5530,5742,Maringá,Paraná,Sul,20,Feminino,Sim,9
2313,8734,Maringá,Paraná,Sul,39,Masculino,Sim,9
5727,2518,Salvador,Bahia,Nordeste,47,Masculino,Não,9
4751,1877,São Paulo,São Paulo,Sudeste,37,Feminino,Sim,10
2290,8256,Maringá,Paraná,Sul,56,Feminino,Não,7
943,3720,Maringá,Paraná,Sul,43,Masculino,Não,8
2876,5047,Maringá,Paraná,Sul,35,Feminino,Não,10
3336,8800,Natal,Rio Grande do Norte,Nordeste,48,Feminino,Não,8
913,8016,Campinas,São Paulo,Sudeste,28,Feminino,Sim,10
4471,1486,São Paulo,São Paulo,Sudeste,45,Feminino,Não,9
1865,3013,Maringá,Paraná,Sul,31,Feminino,Sim,9
4674,2989,Maringá,Paraná,Sul,34,Masculino,Sim,9
3161,4924,Maringá,Paraná,Sul,35,Feminino,Não,9
4905,7680,Curitiba,Paraná,Sul,31,Feminino,Não,10
3890,2892,Salvador,Bahia,Nordeste,37,Masculino,Não,8
2448,7415,Maringá,Paraná,Sul,44,Feminino,Não,9
5043,2861,São Paulo,São Paulo,Sudeste,36,Feminino,Sim,10
2829,1442,Uberlândia,Minas Gerais,Sudeste,28,Feminino,Sim,9
2476,1472,Maringá,Paraná,Sul,21,Feminino,Sim,3
4414,6794,Fortaleza,Ceará,Nordeste,50,Feminino,Não,9
2524,4678,Brasília,Distrito Federal,Centro-Oeste,27,Masculino,Sim,8
5441,1024,Maringá,Paraná,Sul,23,Feminino,Não,9
2437,5840,Maringá,Paraná,Sul,44,Masculino,Não,7
4028,3390,Maringá,Paraná,Sul,49,Feminino,Não,9
3323,5170,Maringá,Paraná,Sul,40,Masculino,Sim,9
4564,9772,João Pessoa,Paraíba,Nordeste,37,Feminino,Sim,9
4080,4907,Brasília,Distrito Federal,Centro-Oeste,21,Feminino,Não,10
4694,1827,Maringá,Paraná,Sul,26,Masculino,Não,7
5487,2772,Salvador,Bahia,Nordeste,32,Feminino,Não,6
5484,7905,Campinas,São Paulo,Sudeste,50,Masculino,Não,8
3407,6970,Fortaleza,Ceará,Nordeste,38,Masculino,Sim,9
4641,2709,São Paulo,São Paulo,Sudeste,38,Masculino,Sim,9
1520,4418,Maringá,Paraná,Sul,24,Masculino,Não,8
3495,2261,Maringá,Paraná,Sul,38,Masculino,Não,10
4639,3904,Brasília,Distrito Federal,Centro-Oeste,31,Feminino,Não,9
5662,8247,Maringá,Paraná,Sul,36,Feminino,Sim,9
315,9809,Maringá,Paraná,Sul,29,Feminino,Sim,10
2536,7657,Maringá,Paraná,Sul,38,Feminino,Sim,1
3350,5539,Maringá,Paraná,Sul,32,Masculino,Não,9
241,5877,Maringá,Paraná,Sul,32,Feminino,Sim,10
2986,5316,Maringá,Paraná,Sul,27,Masculino,Não,9
2010,5903,Porto Alegre,Rio Grande do Sul,Sul,34,Masculino,Não,10
975,3680,Belo Horizonte,Minas Gerais,Sudeste,41,Feminino,Não,9
2443,1387,São Paulo,São Paulo,Sudeste,40,Masculino,Sim,10
5097,6350,Fortaleza,Ceará,Nordeste,41,Feminino,Não,8
140,6447,Anápolis,Goiás,Centro-Oeste,35,Feminino,Sim,9
2552,3157,Salvador,Bahia,Nordeste,49,Masculino,Não,8
4373,3846,Belo Horizonte,Minas Gerais,Sudeste,45,Feminino,Não,9
4777,9795,Recife,Pernambuco,Nordeste,45,Feminino,Não,9
585,7177,Anápolis,Goiás,Centro-Oeste,40,Feminino,Sim,9
999,9168,João Pessoa,Paraíba,Nordeste,36,Feminino,Sim,7
4579,7605,Anápolis,Goiás,Centro-Oeste,24,Feminino,Sim,10
832,8683,Natal,Rio Grande do Norte,Nordeste,55,Feminino,Não,9
2307,4970,Anápolis,Goiás,Centro-Oeste,30,Feminino,Sim,9
4519,1416,Anápolis,Goiás,Centro-Oeste,42,Masculino,Não,10
4966,4033,Anápolis,Goiás,Centro-Oeste,46,Feminino,Não,9
4288,5845,Anápolis,Goiás,Centro-Oeste,50,Masculino,Não,10
517,5336,Rio de Janeiro,Rio de Janeiro,Sudeste,33,Masculino,Sim,7
1109,7993,Campinas,São Paulo,Sudeste,50,Feminino,Não,9
3038,1015,São Paulo,São Paulo,Sudeste,18,Masculino,Sim,7
2103,2070,Anápolis,Goiás,Centro-Oeste,33,Feminino,Não,9
4338,8551,Natal,Rio Grande do Norte,Nordeste,31,Feminino,Não,9
1252,5725,Anápolis,Goiás,Centro-Oeste,47,Masculino,Não,10
4565,5717,Anápolis,Goiás,Centro-Oeste,38,Masculino,Sim,10
3235,8285,Natal,Rio Grande do Norte,Nordeste,53,Masculino,Não,9
5931,9533,Anápolis,Goiás,Centro-Oeste,45,Feminino,Não,7
1800,9182,Anápolis,Goiás,Centro-Oeste,34,Feminino,Não,8
1708,9960,João Pessoa,Paraíba,Nordeste,36,Feminino,Sim,9
1756,9791,João Pessoa,Paraíba,Nordeste,44,Masculino,Não,9
4199,6621,Anápolis,Goiás,Centro-Oeste,24,Feminino,Não,8
20,4825,Rio de Janeiro,Rio de Janeiro,Sudeste,43,Masculino,Não,9
2174,6690,Anápolis,Goiás,Centro-Oeste,26,Feminino,Não,10
5786,7512,Anápolis,Goiás,Centro-Oeste,39,Feminino,Não,9
1895,3474,Anápolis,Goiás,Centro-Oeste,33,Feminino,Sim,9
5258,3888,Anápolis,Goiás,Centro-Oeste,27,Feminino,Sim,5
5182,5731,Rio de Janeiro,Rio de Janeiro,Sudeste,35,Masculino,Sim,10
5358,3315,Anápolis,Goiás,Centro-Oeste,26,Feminino,Sim,7
2943,8294,Anápolis,Goiás,Centro-Oeste,35,Feminino,Não,10
3056,5003,Anápolis,Goiás,Centro-Oeste,42,Feminino,Não,6
3387,9189,Anápolis,Goiás,Centro-Oeste,30,Feminino,Não,9
2255,3042,Salvador,Bahia,Nordeste,51,Feminino,Não,7
3655,5463,Fortaleza,Ceará,Nordeste,45,Masculino,Não,9
4656,2800,Anápolis,Goiás,Centro-Oeste,23,Feminino,Não,8
4015,8190,Curitiba,Paraná,Sul,41,Feminino,Não,9
5081,4086,Belo Horizonte,Minas Gerais,Sudeste,50,Masculino,Não,10
2558,6593,Anápolis,Goiás,Centro-Oeste,32,Feminino,Sim,9
403,7399,Campinas,São Paulo,Sudeste,20,Feminino,Sim,9
2702,3033,Anápolis,Goiás,Centro-Oeste,34,Masculino,Sim,9
3033,5086,Fortaleza,Ceará,Nordeste,57,Masculino,Não,9
4512,6686,Anápolis,Goiás,Centro-Oeste,43,Feminino,Não,9
3555,5931,Anápolis,Goiás,Centro-Oeste,50,Feminino,Não,9
5915,3985,Anápolis,Goiás,Centro-Oeste,50,Feminino,Não,10
4807,1825,Anápolis,Goiás,Centro-Oeste,63,Masculino,Não,10
2484,1610,Anápolis,Goiás,Centro-Oeste,19,Feminino,Sim,9
2773,6814,Diadema,São Paulo,Sudeste,29,Masculino,Sim,7
3103,7735,Diadema,São Paulo,Sudeste,46,Masculino,Não,10
3614,4862,Diadema,São Paulo,Sudeste,41,Masculino,Não,10
3280,2066,Diadema,São Paulo,Sudeste,26,Feminino,Sim,9
5922,8666,Natal,Rio Grande do Norte,Nordeste,21,Feminino,Não,8
4346,7848,Campinas,São Paulo,Sudeste,34,Feminino,Sim,9
3052,8114,Curitiba,Paraná,Sul,32,Feminino,Sim,1
1694,9767,João Pessoa,Paraíba,Nordeste,33,Masculino,Sim,9
4473,3359,Salvador,Bahia,Nordeste,19,Feminino,Sim,9
4822,3388,Brasília,Distrito Federal,Centro-Oeste,35,Masculino,Sim,8
2911,6057,Porto Alegre,Rio Grande do Sul,Sul,41,Masculino,Não,9
1758,3065,Salvador,Bahia,Nordeste,36,Feminino,Sim,9
1582,1695,São Paulo,São Paulo,Sudeste,35,Feminino,Sim,6
4069,3417,Diadema,São Paulo,Sudeste,24,Masculino,Sim,10
5029,5481,Diadema,São Paulo,Sudeste,37,Feminino,Não,10
546,5430,Rio de Janeiro,Rio de Janeiro,Sudeste,35,Masculino,Sim,9
4181,6332,Diadema,São Paulo,Sudeste,38,Feminino,Não,7
834,3281,Salvador,Bahia,Nordeste,33,Masculino,Não,9
2182,2541,Diadema,São Paulo,Sudeste,19,Feminino,Sim,10
4727,6509,Diadema,São Paulo,Sudeste,30,Feminino,Sim,10
3117,5732,Fortaleza,Ceará,Nordeste,49,Masculino,Não,8
196,6431,Fortaleza,Ceará,Nordeste,27,Masculino,Não,7
1909,4356,Salvador,Bahia,Nordeste,38,Masculino,Não,10
1394,9315,Diadema,São Paulo,Sudeste,42,Masculino,Não,8
891,5984,Diadema,São Paulo,Sudeste,30,Masculino,Não,9
3459,4926,Rio de Janeiro,Rio de Janeiro,Sudeste,38,Masculino,Sim,10
926,7930,Campinas,São Paulo,Sudeste,30,Feminino,Sim,10
644,9736,Recife,Pernambuco,Nordeste,45,Masculino,Não,9
875,6072,Porto Alegre,Rio Grande do Sul,Sul,24,Feminino,Sim,9
4418,8265,Diadema,São Paulo,Sudeste,43,Masculino,Não,9
1355,5924,Fortaleza,Ceará,Nordeste,35,Masculino,Não,9
2341,7978,Diadema,São Paulo,Sudeste,48,Feminino,Não,8
5312,4222,Belo Horizonte,Minas Gerais,Sudeste,54,Masculino,Não,9
3800,9876,Recife,Pernambuco,Nordeste,54,Masculino,Não,8
4486,4510,Diadema,São Paulo,Sudeste,50,Feminino,Não,9
5288,2561,Diadema,São Paulo,Sudeste,18,Masculino,Sim,9
1542,5633,Fortaleza,Ceará,Nordeste,45,Masculino,Não,10
3654,6305,Diadema,São Paulo,Sudeste,40,Feminino,Sim,7
3646,3020,Diadema,São Paulo,Sudeste,35,Feminino,Não,9
2087,9777,João Pessoa,Paraíba,Nordeste,34,Masculino,Sim,9
1476,7207,Diadema,São Paulo,Sudeste,56,Masculino,Não,7
4800,9806,Recife,Pernambuco,Nordeste,38,Masculino,Não,10
265,6998,Diadema,São Paulo,Sudeste,27,Feminino,Sim,2
2883,9247,João Pessoa,Paraíba,Nordeste,42,Feminino,Não,3
484,6285,Diadema,São Paulo,Sudeste,18,Masculino,Sim,10
3015,1322,Diadema,São Paulo,Sudeste,47,Feminino,Não,9
1100,4272,Brasília,Distrito Federal,Centro-Oeste,45,Feminino,Não,5
3054,7734,Campinas,São Paulo,Sudeste,23,Feminino,Sim,9
2825,6733,Diadema,São Paulo,Sudeste,28,Feminino,Sim,7
2385,8587,Diadema,São Paulo,Sudeste,44,Masculino,Não,8
1278,9349,Carapicuíba,São Paulo,Sudeste,34,Masculino,Sim,2
4090,4800,Carapicuíba,São Paulo,Sudeste,34,Masculino,Não,7
3084,2805,Salvador,Bahia,Nordeste,31,Masculino,Sim,9
1540,7389,Campinas,São Paulo,Sudeste,39,Masculino,Sim,9
6044,4737,Carapicuíba,São Paulo,Sudeste,41,Masculino,Não,7
769,8621,Carapicuíba,São Paulo,Sudeste,49,Masculino,Não,10
2433,5036,Carapicuíba,São Paulo,Sudeste,29,Masculino,Sim,8
3031,3368,Salvador,Bahia,Nordeste,48,Feminino,Não,9
2857,2320,Carapicuíba,São Paulo,Sudeste,55,Masculino,Não,7
1827,6968,Carapicuíba,São Paulo,Sudeste,44,Masculino,Não,10
3107,6348,Carapicuíba,São Paulo,Sudeste,27,Masculino,Sim,8
932,8213,Carapicuíba,São Paulo,Sudeste,39,Masculino,Sim,8
1729,2696,Salvador,Bahia,Nordeste,39,Masculino,Não,5
3452,9392,Carapicuíba,São Paulo,Sudeste,34,Masculino,Sim,8
803,6746,Carapicuíba,São Paulo,Sudeste,39,Feminino,Sim,7
4669,7171,Carapicuíba,São Paulo,Sudeste,43,Feminino,Não,9
4857,6491,Carapicuíba,São Paulo,Sudeste,35,Feminino,Não,9
4670,4949,Carapicuíba,São Paulo,Sudeste,54,Masculino,Não,9
25,2411,Carapicuíba,São Paulo,Sudeste,45,Masculino,Não,7
3263,3545,Salvador,Bahia,Nordeste,46,Masculino,Não,9
3062,1234,Carapicuíba,São Paulo,Sudeste,35,Feminino,Sim,5
1743,4406,Carapicuíba,São Paulo,Sudeste,39,Masculino,Sim,10
2581,4465,Carapicuíba,São Paulo,Sudeste,39,Feminino,Sim,9
2417,6861,Fortaleza,Ceará,Nordeste,33,Masculino,Sim,10
3120,5549,Fortaleza,Ceará,Nordeste,23,Feminino,Sim,9
86,4948,Carapicuíba,São Paulo,Sudeste,55,Feminino,Não,9
4721,4399,Belo Horizonte,Minas Gerais,Sudeste,18,Feminino,Sim,9
519,9538,Carapicuíba,São Paulo,Sudeste,37,Feminino,Não,10
4921,3142,Carapicuíba,São Paulo,Sudeste,31,Feminino,Sim,8
3468,6926,Carapicuíba,São Paulo,Sudeste,46,Masculino,Não,6
3869,6323,Porto Alegre,Rio Grande do Sul,Sul,30,Feminino,Não,8
506,8201,Carapicuíba,São Paulo,Sudeste,28,Masculino,Sim,9
5585,4158,Brasília,Distrito Federal,Centro-Oeste,27,Feminino,Não,9
4605,2467,São Paulo,São Paulo,Sudeste,38,Feminino,Sim,10
478,9693,Carapicuíba,São Paulo,Sudeste,48,Masculino,Não,10
761,4004,Carapicuíba,São Paulo,Sudeste,29,Feminino,Sim,9
5562,2851,Salvador,Bahia,Nordeste,61,Masculino,Não,9
6012,2876,Carapicuíba,São Paulo,Sudeste,42,Masculino,Não,9
1598,7599,Curitiba,Paraná,Sul,40,Feminino,Sim,10
3012,2571,Carapicuíba,São Paulo,Sudeste,36,Masculino,Sim,10
1551,6352,Carapicuíba,São Paulo,Sudeste,36,Masculino,Sim,8
3288,2803,São Paulo,São Paulo,Sudeste,43,Feminino,Não,9
117,2995,Carapicuíba,São Paulo,Sudeste,54,Feminino,Não,9
4218,7809,Curitiba,Paraná,Sul,57,Feminino,Não,9
4911,7249,Carapicuíba,São Paulo,Sudeste,53,Feminino,Não,9
2134,6680,Carapicuíba,São Paulo,Sudeste,34,Feminino,Sim,8
4012,1729,Carapicuíba,São Paulo,Sudeste,32,Feminino,Não,7
5486,6862,Fortaleza,Ceará,Nordeste,40,Feminino,Não,9
249,4896,Rio de Janeiro,Rio de Janeiro,Sudeste,31,Feminino,Não,10
4409,1046,Petrolina,Pernambuco,Nordeste,39,Masculino,Sim,7
602,1650,Petrolina,Pernambuco,Nordeste,37,Feminino,Não,8
3442,9766,Petrolina,Pernambuco,Nordeste,53,Masculino,Não,9
576,8330,Petrolina,Pernambuco,Nordeste,27,Feminino,Sim,9
5267,8620,Natal,Rio Grande do Norte,Nordeste,43,Masculino,Não,8
4488,4421,Petrolina,Pernambuco,Nordeste,28,Masculino,Sim,9
1714,1734,São Paulo,São Paulo,Sudeste,38,Masculino,Sim,2
1583,8972,Natal,Rio Grande do Norte,Nordeste,49,Masculino,Não,10
3470,3595,Belo Horizonte,Minas Gerais,Sudeste,43,Masculino,Não,9
232,3532,Petrolina,Pernambuco,Nordeste,24,Masculino,Não,9
3030,9832,Petrolina,Pernambuco,Nordeste,53,Feminino,Não,10
4243,2635,Salvador,Bahia,Nordeste,44,Masculino,Não,9
6134,5909,Petrolina,Pernambuco,Nordeste,35,Masculino,Sim,9
655,9084,Petrolina,Pernambuco,Nordeste,44,Feminino,Não,8
1219,6357,Petrolina,Pernambuco,Nordeste,33,Feminino,Sim,8
3268,5023,Petrolina,Pernambuco,Nordeste,18,Masculino,Não,9
1199,8623,Santo André,São Paulo,Sudeste,40,Masculino,Sim,10
5513,3886,Petrolina,Pernambuco,Nordeste,48,Feminino,Não,10
1388,2597,Salvador,Bahia,Nordeste,33,Feminino,Não,9
2842,4078,Petrolina,Pernambuco,Nordeste,44,Masculino,Não,9
5047,2727,Petrolina,Pernambuco,Nordeste,32,Masculino,Sim,9
740,5145,Petrolina,Pernambuco,Nordeste,35,Feminino,Sim,9
1481,4373,Petrolina,Pernambuco,Nordeste,57,Masculino,Não,10
1736,4889,Petrolina,Pernambuco,Nordeste,44,Masculino,Não,9
3486,1877,São Paulo,São Paulo,Sudeste,37,Feminino,Sim,10
4700,4280,Petrolina,Pernambuco,Nordeste,42,Masculino,Não,10
1765,8564,Petrolina,Pernambuco,Nordeste,32,Masculino,Sim,2
4213,2466,Salvador,Bahia,Nordeste,40,Feminino,Sim,9
3726,7401,Petrolina,Pernambuco,Nordeste,50,Feminino,Não,8
1343,4681,Petrolina,Pernambuco,Nordeste,21,Masculino,Sim,10
4608,8207,Curitiba,Paraná,Sul,33,Feminino,Sim,9
4428,5123,Petrolina,Pernambuco,Nordeste,34,Feminino,Sim,9
4125,5569,Petrolina,Pernambuco,Nordeste,48,Masculino,Não,8
2704,4796,Rio de Janeiro,Rio de Janeiro,Sudeste,30,Feminino,Não,9
6102,9667,Petrolina,Pernambuco,Nordeste,43,Feminino,Não,3
1070,2166,Petrolina,Pernambuco,Nordeste,21,Masculino,Sim,8
5906,8219,Natal,Rio Grande do Norte,Nordeste,26,Masculino,Sim,10
1458,9363,Uberlândia,Minas Gerais,Sudeste,43,Feminino,Não,10
4271,7334,Petrolina,Pernambuco,Nordeste,38,Masculino,Não,9
2519,6733,Petrolina,Pernambuco,Nordeste,28,Feminino,Sim,9
4157,8703,Petrolina,Pernambuco,Nordeste,43,Feminino,Não,7
1074,9711,João Pessoa,Paraíba,Nordeste,23,Feminino,Não,7
2628,2969,Salvador,Bahia,Nordeste,25,Feminino,Sim,9
250,8034,Campinas,São Paulo,Sudeste,35,Feminino,Não,10
1934,1183,Petrolina,Pernambuco,Nordeste,36,Masculino,Sim,9
3511,4752,Rio de Janeiro,Rio de Janeiro,Sudeste,50,Feminino,Não,9
4385,4240,Belo Horizonte,Minas Gerais,Sudeste,32,Feminino,Sim,9
3864,5623,Fortaleza,Ceará,Nordeste,22,Masculino,Não,2
3137,3306,Salvador,Bahia,Nordeste,32,Masculino,Sim,7
4052,1648,Teresina,Piauí,Nordeste,29,Feminino,Sim,7
5574,4310,Belo Horizonte,Minas Gerais,Sudeste,53,Feminino,Não,9
5350,2389,São Paulo,São Paulo,Sudeste,49,Feminino,Não,10
3758,8465,Curitiba,Paraná,Sul,41,Masculino,Não,8
4479,2366,São Paulo,São Paulo,Sudeste,46,Feminino,Não,8
1193,6605,Bauru,São Paulo,Sudeste,32,Masculino,Sim,9
1522,3918,Bauru,São Paulo,Sudeste,49,Masculino,Não,9
4489,8237,Curitiba,Paraná,Sul,26,Feminino,Sim,9
3073,8052,Curitiba,Paraná,Sul,33,Masculino,Sim,9
2898,4902,Bauru,São Paulo,Sudeste,30,Masculino,Sim,4
4712,9356,Bauru,São Paulo,Sudeste,46,Feminino,Não,9
2251,7692,Campinas,São Paulo,Sudeste,50,Feminino,Não,9
5867,6245,Bauru,São Paulo,Sudeste,38,Feminino,Sim,9
5044,6670,Bauru,São Paulo,Sudeste,48,Masculino,Não,7
1996,7314,Campinas,São Paulo,Sudeste,50,Feminino,Não,9
1629,2782,São Paulo,São Paulo,Sudeste,29,Feminino,Sim,9
4532,1215,Bauru,São Paulo,Sudeste,42,Masculino,Não,10
1207,9400,Bauru,São Paulo,Sudeste,24,Masculino,Não,9
4941,8999,Curitiba,Paraná,Sul,38,Masculino,Sim,8
2906,8861,Bauru,São Paulo,Sudeste,25,Masculino,Não,9
1698,6809,Bauru,São Paulo,Sudeste,48,Feminino,Não,9
3067,1422,Bauru,São Paulo,Sudeste,39,Feminino,Sim,7
1972,2680,Salvador,Bahia,Nordeste,55,Masculino,Não,10
3000,5065,Bauru,São Paulo,Sudeste,31,Masculino,Não,8
5534,5281,Fortaleza,Ceará,Nordeste,34,Feminino,Não,8
4779,7879,Bauru,São Paulo,Sudeste,20,Feminino,Sim,9
5150,2679,Bauru,São Paulo,Sudeste,29,Feminino,Sim,10
1649,7127,Curitiba,Paraná,Sul,38,Feminino,Não,9
991,5936,Porto Alegre,Rio Grande do Sul,Sul,38,Feminino,Sim,9
2268,4139,Bauru,São Paulo,Sudeste,36,Masculino,Sim,6
2370,5924,Fortaleza,Ceará,Nordeste,35,Masculino,Não,9
3485,4086,Belo Horizonte,Minas Gerais,Sudeste,50,Masculino,Não,8
1135,8488,Natal,Rio Grande do Norte,Nordeste,48,Feminino,Não,10
3577,7635,Curitiba,Paraná,Sul,54,Feminino,Não,10
6048,4945,Bauru,São Paulo,Sudeste,42,Masculino,Não,10
4573,8392,Natal,Rio Grande do Norte,Nordeste,31,Masculino,Não,9
5879,8035,Bauru,São Paulo,Sudeste,34,Masculino,Sim,10
4197,8342,Bauru,São Paulo,Sudeste,42,Feminino,Não,9
1567,5180,Rio de Janeiro,Rio de Janeiro,Sudeste,40,Masculino,Não,4
698,6625,Bauru,São Paulo,Sudeste,21,Feminino,Sim,10
6117,1507,Bauru,São Paulo,Sudeste,27,Masculino,Sim,10
5863,8909,Bauru,São Paulo,Sudeste,36,Masculino,Sim,9
1229,3177,Salvador,Bahia,Nordeste,34,Feminino,Sim,9
4389,2026,Recife,Pernambuco,Nordeste,35,Masculino,Sim,8
2614,2374,Salvador,Bahia,Nordeste,34,Feminino,Sim,10
3610,6716,Fortaleza,Ceará,Nordeste,39,Masculino,Não,8
2203,5125,Fortaleza,Ceará,Nordeste,47,Masculino,Não,8
1811,3570,Caruaru,Pernambuco,Nordeste,45,Feminino,Não,9
1332,4619,Brasília,Distrito Federal,Centro-Oeste,45,Masculino,Não,9
3973,1727,Caruaru,Pernambuco,Nordeste,34,Feminino,Sim,8
1980,8568,Caruaru,Pernambuco,Nordeste,33,Feminino,Sim,9
